33.357344562325096,-111.82265410760392
37.68868157406161,-122.40933037359147
30.26718361698159,-97.74311928133027
36.117229142990276,-115.17107342280688
39.735830152625304,-104.98658042770822
40.71771639727507,-73.9918354198967
33.44943805020126,-112.00213969017547
33.76663623218336,-84.39328918481657
34.13146014917951,-118.11801180610205
32.71134443394278,-117.15363874791043
32.80302053531547,-96.76989743494408
40.725809639354814,-74.29919603935461
40.984718398888894,-73.77423909722224
44.962034067796594,-93.11910779660994
35.22726338097585,-80.84318161707374
38.645525337999786,-90.22935878999974
47.60624471741767,-122.33204382627093
41.25352750000007,-95.9993827781608
40.759599954773876,-111.89607777939733
38.8861652155993,-77.04878333074303
